folder_id,real_filename,meeting_date,meeting_name,belongs_to
DJKFFL3EEC53,Minutes_Regular Board Meeting_06.25.2025.pdf,16/07/2025,Regular Meeting,Minutes
DJKG4B41F4EF,Agreement-The-K-Company-CCOG-OM23-Master-2023.06.01-signed.pdf,16/07/2025,Regular Meeting,HS Boiler Replacement
DJKG4C41F662,BBVH Boiler Replacement Quote.pdf,16/07/2025,Regular Meeting,HS Boiler Replacement
DJKG4L41FFEE,ITB-CCOB-OH-JOC-OM23-Proof-of-Publication.pdf,16/07/2025,Regular Meeting,HS Boiler Replacement
DJKMBB5A6B47,Classified Staffing Agenda 7.16.2025 - Google Sheets.pdf,16/07/2025,Regular Meeting,Classified Recommendations
DJKN795E8327,2025-26 LLA Therapy Agreement.pdf,20/08/2025,Regular Meeting,LLA Therapy Agreement
DJKN9C5ED18B,2025-26 LearnWell Agreement.pdf,20/08/2025,Regular Meeting,LearnWell Agreement
DJKPKJ65002E,Certified Staffing Agenda 07.16.2025 - Google Sheets.pdf,16/07/2025,Regular Meeting,Certified Recommendations
DJLHVT4A6174,XC SS 07.16.2025.pdf,16/07/2025,Regular Meeting,Supplemental Recommendations
DJLNUU619C61,Spyglass Audit 2025.pdf,16/07/2025,Regular Meeting,SpyGlass Communications Audit
DJLPCM63FC5C,BBH_CSD_OH Econ Incentive Overview_July 2025_BOE Meeting.pdf,16/07/2025,Regular Meeting,TIF Annual Update
DJLPD5640BE1,TY2024_CY2025 Brecksville-Broadview Heights_FINAL.pdf,16/07/2025,Regular Meeting,TIF Annual Update
DJLQ7X67FD4D,FY25 CFO Report June 2025.pdf,16/07/2025,Regular Meeting,Monthly CFO Report
DJMLPV577C16,2025-2026 FINAL Student Activity Handbook July 2025  Bd Date 7.16.25.pdf,16/07/2025,Regular Meeting,Student/Athletic Activity Handbook
DJTLSC56A42A,Brecksville-Broadview Heights City School District Commercial Paper & Bankers Acceptances Reports FY25.pdf,20/08/2025,Regular Meeting,Annual Reporting of Commercial Paper ORC 135.142 (C)
DK8FWD4116BE,Minutes_Regular Board Meeting_07.16.2025.pdf,20/08/2025,Regular Meeting,Minutes
DK8FWF4118AC,Minutes_Special Board Meeting_07.09.2025.pdf,20/08/2025,Regular Meeting,Minutes
DKCLSV5800F2,ag6610 STUDENT ACTIVITY FUNDS.pdf,20/08/2025,Regular Meeting,Administrative Guideline Revisions
DKCLSY580204,ag9211 DISTRICT-SUPPORT ORGANIZATIONS.pdf,20/08/2025,Regular Meeting,Administrative Guideline Revisions
DKCMJM5B7C80,Kidslink School Agreement_Redacted.pdf,20/08/2025,Regular Meeting,KidsLink School Agreement
DKHGT9455166,2025-26 Education Alternatives Transportation Agreement.pdf,20/08/2025,Regular Meeting,
DKHGTL455DE1,2025-26 Education Alternatives Service Agreement.pdf,20/08/2025,Regular Meeting,Education Alternative Service Agreement
DKHHUH4A2FB1,po3210 STAFF ETHICS.pdf,20/08/2025,Regular Meeting,Revised Board Policy ~ First Reading
DKHHUR4A38AA,po6610 STUDENT ACTIVITY FUND.pdf,20/08/2025,Regular Meeting,Revised Board Policy ~ First Reading
DKHHUT4A3A06,po9700 RELATIONS WITH SPECIAL INTEREST GROUPS.pdf,20/08/2025,Regular Meeting,Revised Board Policy ~ First Reading
DKHL3W54A41D,Annual Spending Plan July 2025.pdf,20/08/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DKHL3Z54A640,Cash Position July 2025.pdf,20/08/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DKHL6H54C3E5,Check Register July 2025.pdf,20/08/2025,Regular Meeting,Check Register and Bank Reconciliation
DKHL6Z54F2FF,Bank Reconciliations FY26.xlsx - JULY 25.pdf,20/08/2025,Regular Meeting,Check Register and Bank Reconciliation
DKL4VL0D695F,Ames-BBH Settlement Agreement BA Signed.pdf,20/08/2025,Regular Meeting,Settlement Agreement
DKNFSE4081BC,STEPS Educational Group Service Agreement 2025-26.pdf,20/08/2025,Regular Meeting,STEPS Educational Group Service Contract
DKNL55543790,po0165.1 REGULAR MEETINGS.pdf,20/08/2025,Regular Meeting,Revised Board Policy ~ First Reading
DKNL5C54643E,District Policy and AG Updates_Summary Sheet_August 2025.pdf,20/08/2025,Regular Meeting,Revised Board Policy ~ First Reading
DKNL5K546C40,District Policy and AG Updates_Summary Sheet_August 2025.pdf,20/08/2025,Regular Meeting,Administrative Guideline Revisions
DKNPQT65C530,August-20-2025 Resolution Declaring Transportation Impractical.pdf,20/08/2025,Regular Meeting,Payment in Lieu of Transportation
DKNQLL690EDB,BBHCSD Gifted Plan and Policy FY 26.pdf,20/08/2025,Regular Meeting,BBHCSD Gifted Plan and Policy
DKNQPA6A3B64,"XC SS, 2025-26.pdf",20/08/2025,Regular Meeting,Supplemental Recommendations
DKNVQG81D863,FY26 Monthly CFO Report - July 2025.pdf,20/08/2025,Regular Meeting,Monthly CFO Report
DKPFBC3E4D22,Athletic Workers 2025-26.pdf,20/08/2025,Regular Meeting,Supplemental Recommendations
DKPN535CB044,Certified Staffing Agenda_08.20.2025.pdf,20/08/2025,Regular Meeting,Certified Recommendations
DKQL3L541637,25-26 Final BBH Stepping Stone Preschool - Parent Handbook.pdf,20/08/2025,Regular Meeting,Stepping Stone Preschool Handbook
DKQL5Q54E8E3,po5830 STUDENT FUNDRAISING.pdf,20/08/2025,Regular Meeting,Revised Board Policy ~ First Reading
DKQL85554380,ag5830 STUDENT FUNDRAISING.pdf,20/08/2025,Regular Meeting,Administrative Guideline Revisions
DKQL955567D3,ag9700 FUNDRAISING BY CHARITABLE ORGANIZATIONS.pdf,20/08/2025,Regular Meeting,Administrative Guideline Revisions
DKQN695E5B55,2025-2026 Transportation Routes.pdf,20/08/2025,Regular Meeting,2025-2026 Transportation Routes
DKQNSM6159C1,Classified Staffing Agenda_08.20.2025.pdf,20/08/2025,Regular Meeting,Classified Recommendations
DKQT5575973E,The-Impact-of-HB-96-on-Ohio-School-Funding.pdf,20/08/2025,Regular Meeting,Monthly CFO Report
DKRG2441A217,PSI Service Agreement 2025-26.pdf,17/09/2025,Regular Meeting,PSI Service Agreement
DKRG9842AA9E,po3210 STAFF ETHICS.pdf,17/09/2025,Regular Meeting,Revised Board Policy ~ Final Reading
DKRG9B42AAA7,po6610 STUDENT ACTIVITY FUND.pdf,17/09/2025,Regular Meeting,Revised Board Policy ~ Final Reading
DKRG9E42AAAC,po9700 RELATIONS WITH SPECIAL INTEREST GROUPS.pdf,17/09/2025,Regular Meeting,Revised Board Policy ~ Final Reading
DKRG9H42AAB0,po0165.1 REGULAR MEETINGS.pdf,17/09/2025,Regular Meeting,Revised Board Policy ~ Final Reading
DKRG9L42AAB3,District Policy and AG Updates_Summary Sheet_August 2025.pdf,17/09/2025,Regular Meeting,Revised Board Policy ~ Final Reading
DKRG9P42AAB6,po5830 STUDENT FUNDRAISING.pdf,17/09/2025,Regular Meeting,Revised Board Policy ~ Final Reading
DKSL7Y553E1A,OMUN Trip Proposal_December 2025.pdf,17/09/2025,Regular Meeting,Model United Nations Trip
DKXGKP505DD0,fm1422F1.doc,,,
DKXGKT505DD3,fm3122F1.doc,,,
DKXGKX505DD6,fm4122F1.doc,,,
DKZFVN40FB59,2025-26 Title 1 Handbook.pdf,17/09/2025,Regular Meeting,Title 1 Handbook
DLCQHU699FAB,ag5460B.doc,,,
DLCQJ5559E3B,fm5610F1.doc,,,
DLCQJ955A603,fm5610F2.doc,,,
DLCQJD55AD7F,fm5610F3.doc,,,
DLCQJH55B463,fm5610F6.doc,,,
DLCQJM55BA31,fm5610F7.doc,,,
DLCQK75DB7DD,fm7540.03F1.doc,,,
DLCQKB5DC17C,fm7540.04F1.doc,,,
DLDPRE65BEB4,"XC SS, 2025-26.pdf",17/09/2025,Regular Meeting,Supplemental Recommendations
DLEGNW44AE70,ESC Inter-District Service Agreement 2025-2026.pdf,17/09/2025,Regular Meeting,ESC Service Contract
DLELE45623CD,Payment in Lieu 09.17.2025.pdf,17/09/2025,Regular Meeting,Payment in Lieu of Transportation
DLFGPB44BBC7,Annual Spending Plan August 2026.pdf,17/09/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DLFGPG44C31E,Cash Position August 2026.pdf,17/09/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DLFGPM44C8C1,Check Register August 2026.pdf,17/09/2025,Regular Meeting,Check Register and Bank Reconciliation
DLGG5M4225F5,Bank Reconciliations FY26.xlsx - AUG 25.pdf,17/09/2025,Regular Meeting,Check Register and Bank Reconciliation
DLGGRR4518F5,FY26 Monthly CFO Report August 2025.pdf,17/09/2025,Regular Meeting,Monthly CFO Report
DLJFK93F74C9,CTE Waiver Resolution for Middle School 25-26.docx.pdf,17/09/2025,Regular Meeting,CTE Waiver Resolution
DLJPKW650E19,Certified Staffing Agenda 09.17.2025 - Google Sheets.pdf,17/09/2025,Regular Meeting,Certified Recommendations
DLKJAJ4C3EB1,Special Olympics Champion Schools Partnership Agreement.pdf,13/10/2025,Regular Meeting,Special Olympics Unified Champions Agreement
DLKLAV55AB38,Minutes_Regular Board Meeting_08.20.2025.pdf,17/09/2025,Regular Meeting,Minutes
DLLRBT6D3DC2,How Ohio Funds Public Education (simplified version).pdf,17/09/2025,Regular Meeting,Announcements and Presentations
DLLRCF6D5574,OEPI-Prop-Tax-Analysis.FINAL_.pdf,17/09/2025,Regular Meeting,Announcements and Presentations
DLLV8U7F8E5C,Classified Staffing Agenda 9.17.2025 - Google Sheets.pdf,17/09/2025,Regular Meeting,Classified Recommendations
DLNHFK484AB5,Youth and Government Trip_February 2026.pdf,13/10/2025,Regular Meeting,Youth and Government Trip
DLNHSV49F107,Minutes_Regular Board Meeting_08.20.2025_Signed.pdf,17/09/2025,Regular Meeting,Minutes
DLNKA550B38D,Minutes_Regular Board Meeting_06.25.2025_Signed.pdf,16/07/2025,Regular Meeting,Minutes
DLNKAP50F3F4,Minutes_Special Board Meeting_07.09.2025_Signed.pdf,20/08/2025,Regular Meeting,Minutes
DLNKBJ50F548,Minutes_Regular Board Meeting_07.16.2025_Signed.pdf,20/08/2025,Regular Meeting,Minutes
DLRG944291CF,BBH_Assumption Academy Title SA 25-26 -- signed.pdf,13/10/2025,Regular Meeting,PSI Service Agreement
DLSFPL401849,PTP French Club 25-26 - HS PTP Activities_Clubs.pdf,13/10/2025,Regular Meeting,Pay to Participate Fee
DLTJY94F6C75,Minutes_Regular Board Meeting_09.17.2025.pdf,13/10/2025,Regular Meeting,Minutes
DLVHCP47DC72,WrapAround Experts Service Agreement_Assumption_2025-2026.pdf,13/10/2025,Regular Meeting,
DLYFZT41974C,Varsity Basketball Scrimmage - Hilliard Darby - 2025.pdf,13/10/2025,Regular Meeting,High School Athletic Trips
DLYG3R41E03F,HS Boys Basketball_Nature Coast Tournament_Tampa FL - 2025.pdf,13/10/2025,Regular Meeting,High School Athletic Trips
DLYG884268D9,HS Girls Basketball_Camel Classic Invitational Kentucky Trip - 2026.pdf,13/10/2025,Regular Meeting,High School Athletic Trips
DLYGM24467C9,HS Wrestling_Top Gun Tournament - 2026.pdf,13/10/2025,Regular Meeting,High School Athletic Trips
DLYGS5452740,HS Wrestling_Beast of the East Tournament 2025.pdf,13/10/2025,Regular Meeting,High School Athletic Trips
DLYGWQ45D2B4,HS Wrestling_District Tournament - 2026.pdf,13/10/2025,Regular Meeting,High School Athletic Trips
DLYJK54D80E8,RESOLUTION AUTHORIZING THE DONATION OF PERSONAL PROPERTY (1998 Cargo Express).pdf,13/10/2025,Regular Meeting,Donation of Personal Property Resolution
DM2L7M5530A3,Annual Spending Plan September 2025.pdf,13/10/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DM2L7P5531D6,Cash Position September 2025.pdf,13/10/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DM2L7S5536F4,Bank Reconciliations FY26.xlsx - SEPT 25.pdf,13/10/2025,Regular Meeting,Check Register and Bank Reconciliation
DM2L8B554AFE,Check Register September 2025.pdf,13/10/2025,Regular Meeting,Check Register and Bank Reconciliation
DM3J984C0D49,CVCC Partnership Funding Proposal and Form FY26.pdf,13/10/2025,Regular Meeting,CTE Partnership Proposal
DM3NVQ61CE3C,BBHHS Cornerstone of Hope Proposal.pdf,13/10/2025,Regular Meeting,
DM7NAT5F0860,Payment In Lieu of Transportation 10.13.2025.pdf,13/10/2025,Regular Meeting,Payment in Lieu of Transportation
DM8LU4582643,A RESOLUTION ESTABLISHING AN EMPLOYEE BENEFITS CUSTODIAL FUND 026.pdf,13/10/2025,Regular Meeting,Resolution Authorizing Custodial Fund 026 - Suburban Health Consortium
DM9K2R4A044C,Immersive Spanish Language Trip to Spain_June 2027.pdf,13/10/2025,Regular Meeting,International Trip Proposal
DM9JUA4DF91B,"Robotics Team 2011 Trip_Competition - Indianapolis, Indiana_Nov 2025.pdf",13/10/2025,Regular Meeting,Robotics Team Trip
DM9KYJ542721,FY26 Monthly CFO Report September 2025.pdf,13/10/2025,Regular Meeting,Monthly CFO Report
DM9QMU6A0319,AP Environmental Camping Trip_Hocking Hills_May 2026.pdf,13/10/2025,Regular Meeting,AP Environmental Trip
DMANDZ5F80AB,Forecast Notes Oct 2025.pdf,13/10/2025,Regular Meeting,3 Year Forecast
DMAP7A633327,"XC SS, 2025-26.pdf",13/10/2025,Regular Meeting,Supplemental Recommendations
DMBKWL53DE86,Budget Modifications Revenues 10.13.25.pdf,13/10/2025,Regular Meeting,Budget Modifications
DMBKWN53E00D,Budget Modifications Expenditures 10.13.25.pdf,13/10/2025,Regular Meeting,Budget Modifications
DMBKXD53F80F,Amended Certificate 10.13.25.pdf,13/10/2025,Regular Meeting,Budget Modifications
DMBL29546744,Appropriations 10.13.25.pdf,13/10/2025,Regular Meeting,Budget Modifications
DMEMTW5CDA14,"October 13, 2025 Forecast Presentation.pdf",13/10/2025,Regular Meeting,3 Year Forecast
DMEN8R5EBB6E,Classified Staffing Agenda 10.13.2025 - Google Sheets.pdf,13/10/2025,Regular Meeting,Classified Recommendations
DMENDC5F6784,Certified Staffing Agenda 10.13.2025 - Google Sheets.pdf,13/10/2025,Regular Meeting,Certified Recommendations
DMHHW94A71B6,Minutes_Regular Board Meeting_09.17.2025 - Signed.pdf,13/10/2025,Regular Meeting,Minutes
DMHLWW5874F5,Brecksville - Broadview Heights HS - Proposal 10.15.2025.pdf,19/11/2025,Regular Meeting,BBH Stadium Synthetic Turf Replacement
DMWP4G62C9B1,BBHMS Gettysburg PA_Washington D.C. Trip May 2026.pdf,19/11/2025,Regular Meeting,"BBHMS Washington, D.C. Trip Proposal"
DMXNGQ5FE53A,Wraparound Experts Agreement_Assumption_2025-2026.pdf,19/11/2025,Regular Meeting,Wraparound Experts Service Agreement - Assumption
DN3HC247C614,BBH_St. Albert the Great Title SA 25-26.pdf,19/11/2025,Regular Meeting,PSI Service Agreement
DN4JJ24D56F0,Minutes_Regular Board Meeting_10.13.2025.pdf,19/11/2025,Regular Meeting,Minutes
DN5RJW6E38C3,Suburban Health Consortium (SHC)revised.pdf,19/11/2025,Regular Meeting,Deposit of Public Funds Agreement
DNAQHU69708C,po5130 WITHDRAWAL FROM SCHOOL.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJ26976F9,po5200 ATTENDANCE.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJ4697932,po5223 RELEASED TIME FOR RELIGIOUS INSTRUCTION.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJ7697CE9,po6109 ACCEPTANCE OF PAYMENT BY CREDIT CARD.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJB697E8E,"po6152 STUDENT FEES, FINES, AND CHARGES.pdf",19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJ9697FBD,po6830 POLICIES UNDER CONSIDERATION.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJE69860F,"po7540.02 WEB ACCESSIBILITY, CONTENT, APPS, AND SERVICES.pdf",19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJG6987E1,po7541 ELECTRONIC DATA PROCESSING DISASTER RECOVERY PLAN.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJJ6989E0,po8300 CONTINUITY OF ORGANIZATIONAL OPERATIONS PLAN.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJL698C4B,po8305 INFORMATION SECURITY.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJQ698E6E,po8400 SCHOOL SAFETY.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQJU699040,po8462 STUDENT ABUSE AND NEGLECT.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQLU69E095,po4162 DRUG AND ALCOHOL TESTING OF CDL LICENSE HOLDERS.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQLW69E2F8,po4162.01 DRUG AND ALCOHOL TESTING OF EMPLOYEES WITHOUT CDL LICENSES WHO TRANSPORT STUDENTS IN ALTERNATIVE VEHICLES.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQLY69E509,po8600 TRANSPORTATION.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQM269E7AB,po8600.04 BUS DRIVER CERTIFICATION.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQM469EA6B,po8640 TRANSPORTATION FOR NON-ROUTINE TRIPS.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNAQMD69F4FF,po8650 TRANSPORTATION BY VEHICLES OTHER THAN SCHOOL BUSES.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNBQE968E9DF,Proposed Project Schedule - New Hilton Drive 10-20-25.pdf,19/11/2025,Regular Meeting,"Advertisement of Campus Master Plan, Phase II - New Hilton Driveway Project"
DNCRMT6EA2D1,ELA Books Disposal of Equipment Form FY26 - Disposal Form (1).pdf,19/11/2025,Regular Meeting,Disposal of Equipment - ELA Books
DNEGMX44897E,Athletic Workers 2025-2026.pdf,19/11/2025,Regular Meeting,Supplemental Recommendations
DNEHHR489D3C,"XC SS, 2025-26.pdf",19/11/2025,Regular Meeting,Supplemental Recommendations
DNEHUC4A2A2B,Wraparound Experts Services Agreement_BBHES SLP 2025-2026.pdf,19/11/2025,Regular Meeting,Wraparound Experts Service Agreement - ES SLP
DNEJAD4C38DC,po3130 ASSIGNMENT AND TRANSFER.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNENT7616EDA,po1613 STUDENT SUPERVISION AND WELFARE.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNENTA616FF7,po3213 STUDENT SUPERVISION AND WELFARE.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNENTE61719B,po4213 STUDENT SUPERVISION AND WELFARE.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNEPHJ64A2AE,Annual Spending Plan October 2025.pdf,19/11/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DNEPHM64A449,Cash Position October 2025.pdf,19/11/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DNEPHT64B1E0,Check Register October 2025.pdf,19/11/2025,Regular Meeting,Check Register and Bank Reconciliation
DNEPHX64B48F,Bank Reconciliations FY26.xlsx - OCT 25.pdf,19/11/2025,Regular Meeting,Check Register and Bank Reconciliation
DNEQZL6BBF47,FY26-CFO-Report-October-2025.pdf,19/11/2025,Regular Meeting,Monthly CFO Report
DNHGK2441C9E,NEOLA Policy Update  Vol 44-1 Summary Sheet.docx.pdf,19/11/2025,Regular Meeting,New/Revised Board Policies ~ First Reading
DNHNJY6039BD,Certified Staffing Agenda 11.19.25.pdf,19/11/2025,Regular Meeting,Certified Recommendations
DNKHN2493D6A,2025 OSBA Capital Conference OEPI Presentation.pdf,19/11/2025,Regular Meeting,Announcements
DNKM8B59FA72,Classified Staffing Agenda 11.19.25.pdf,19/11/2025,Regular Meeting,Classified Recommendations
DNKQ2567205E,FY26 Credit Card Compliance Report.pdf,19/11/2025,Regular Meeting,Credit Card Compliance Report
DNKQYG6B9115,Beast of the East - Girls Wrestling Tournament- Dec 2025.pdf,19/11/2025,Regular Meeting,High School Athletic Trip
DNKSCR720E3C,PI Presentation 11.19.25.pdf,19/11/2025,Regular Meeting,Permanent Improvement Presentation/Update
DNQJSD4E8FB9,Minutes_Regular Board Meeting_10.13.2025 - Signed.pdf,19/11/2025,Regular Meeting,Minutes
DNQKRM532407,Trip Proposal_Delaware Hayes Girls Wrestling Tournament Feb 2026.pdf,10/12/2025,Regular Meeting,High School Athletic Trips
DNQKSD53400E,Trip Proposal_Olentangy Orange Girls Wrestling Tournament Jan 2026.pdf,10/12/2025,Regular Meeting,High School Athletic Trips
DNRHAR4795EE,AP BUSINESS w_ Personal Financial Literacy.pdf,10/12/2025,Regular Meeting,High School Course Options Catalog Revisions
DNRHAT4797D5,AP Precalculus Curriculum Framework 2025.pdf,10/12/2025,Regular Meeting,High School Course Options Catalog Revisions
DNRHAV4799F2,Ceramics II Curriculum Framework 2025_2026.pdf,10/12/2025,Regular Meeting,High School Course Options Catalog Revisions
DNRHAX479D93,Ceramics II Proposal.pdf,10/12/2025,Regular Meeting,High School Course Options Catalog Revisions
DNRHAZ47A004,French IV Honors Curriculum Framework 2026-2027.pdf,10/12/2025,Regular Meeting,High School Course Options Catalog Revisions
DNRHB347A1B0,Honors Advanced Yearbook Curriculum Framework 26-27.pdf,10/12/2025,Regular Meeting,High School Course Options Catalog Revisions
DNYTXZ7992AB,Annual Spending Plan November 2025.pdf,10/12/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DNYTY3799427,Cash Position November 2025.pdf,10/12/2025,Regular Meeting,Cash Position and Annual Spending Plan Reports
DNYTYC799F98,Check Register November 2025.pdf,10/12/2025,Regular Meeting,Check Register and Bank Reconciliation
DNYTYE79A301,Bank Reconciliations FY26.xlsx - NOV 25.pdf,10/12/2025,Regular Meeting,Check Register and Bank Reconciliation
DP2M7859CF2B,po5130 WITHDRAWAL FROM SCHOOL.pdf,10/12/2025,Regular Meeting,
